weather,time_str,city,order_type,time_hour,time_segment,weather_type,recommended_dish
Windy,19:55,Metropolitian,Meal,19,Dinner,Hot/Dry,Biryani
Cloudy,21:25,Metropolitian,Meal,21,Dinner,Cool/Rainy,Biryani
Sunny,21:30,Metropolitian,Meal,21,Dinner,Hot/Dry,Biryani
Fog,20:25,Metropolitian,Snack,20,Dinner,Cool/Rainy,Biryani
Windy,20:30,Urban,Drinks,20,Dinner,Hot/Dry,Biryani
Sandstorms,17:35,Metropolitian,Snack,17,Tea-Time,Hot/Dry,Chaat
Sunny,0.791666667,Urban,Snack,12,Lunch,Hot/Dry,Chaat
Stormy,20:45,Metropolitian,Meal,20,Dinner,Cool/Rainy,Biryani
Sandstorms,17:45,Metropolitian,Meal,17,Tea-Time,Hot/Dry,Chaat
Stormy,18:45,Metropolitian,Drinks,18,Tea-Time,Cool/Rainy,Biryani
Sandstorms,18:45,Urban,Drinks,18,Tea-Time,Hot/Dry,Chaat
Sandstorms,18:50,Metropolitian,Buffet,18,Tea-Time,Hot/Dry,Chaat
Windy,17:55,Metropolitian,Buffet,17,Tea-Time,Hot/Dry,Chaat
Cloudy,14:45,Metropolitian,Drinks,14,Lunch,Cool/Rainy,North Indian
Stormy,20:30,Metropolitian,Snack,20,Dinner,Cool/Rainy,Biryani
Cloudy,23:40,Urban,Drinks,23,Late-Night,Cool/Rainy,Pizza
Windy,,Urban,Buffet,12,Lunch,Hot/Dry,North Indian
Sandstorms,19:20,Metropolitian,Meal,19,Dinner,Hot/Dry,Biryani
Sunny,23:25,Metropolitian,Buffet,23,Late-Night,Hot/Dry,Pizza
Fog,18:25,Metropolitian,Buffet,18,Tea-Time,Cool/Rainy,Chaat
Cloudy,18:10,Metropolitian,Snack,18,Tea-Time,Cool/Rainy,Biryani
Cloudy,21:25,Metropolitian,Drinks,21,Dinner,Cool/Rainy,Biryani
Fog,21:55,Metropolitian,Buffet,21,Dinner,Cool/Rainy,Biryani
Windy,0.458333333,Metropolitian,Drinks,12,Lunch,Hot/Dry,North Indian
Fog,16:50,Metropolitian,Buffet,16,Tea-Time,Cool/Rainy,Chaat
Sandstorms,19:15,Metropolitian,Buffet,19,Dinner,Hot/Dry,Biryani
Cloudy,21:20,Urban,Drinks,21,Dinner,Cool/Rainy,Biryani
Sandstorms,20:45,Metropolitian,Meal,20,Dinner,Hot/Dry,Biryani
Sunny,18:55,Metropolitian,Drinks,18,Tea-Time,Hot/Dry,Chaat
Sandstorms,17:35,Metropolitian,Meal,17,Tea-Time,Hot/Dry,Chaat
Cloudy,18:10,Metropolitian,Buffet,18,Tea-Time,Cool/Rainy,Biryani
Cloudy,17:40,Metropolitian,Drinks,17,Tea-Time,Cool/Rainy,Chaat
Sunny,08:50,,Buffet,8,Morning,Hot/Dry,North Indian
Stormy,21:45,Metropolitian,Snack,21,Dinner,Cool/Rainy,Biryani
Sunny,19:50,Metropolitian,Buffet,19,Dinner,Hot/Dry,Biryani
Fog,19:10,Metropolitian,Drinks,19,Dinner,Cool/Rainy,Biryani
Stormy,15:50,Metropolitian,Snack,15,Lunch,Cool/Rainy,North Indian
Windy,17:15,Metropolitian,Drinks,17,Tea-Time,Hot/Dry,Chaat
Windy,23:30,Urban,Buffet,23,Late-Night,Hot/Dry,Pizza
Fog,10:55,Metropolitian,Drinks,10,Morning,Cool/Rainy,Coffee
Stormy,13:35,Metropolitian,Buffet,13,Lunch,Cool/Rainy,North Indian
Stormy,16:15,Metropolitian,Drinks,16,Tea-Time,Cool/Rainy,Chaat
Fog,10:50,Metropolitian,Drinks,10,Morning,Cool/Rainy,Coffee
Sandstorms,19:50,Urban,Drinks,19,Dinner,Hot/Dry,Biryani
Fog,11:45,Metropolitian,Buffet,11,Lunch,Cool/Rainy,North Indian
Windy,0.791666667,Metropolitian,Buffet,12,Lunch,Hot/Dry,North Indian
Stormy,23:45,Urban,Snack,23,Late-Night,Cool/Rainy,Pizza
Windy,19:25,Metropolitian,Drinks,19,Dinner,Hot/Dry,Biryani
Fog,23:45,,Drinks,23,Late-Night,Cool/Rainy,Pizza
Fog,19:30,Metropolitian,Snack,19,Dinner,Cool/Rainy,Biryani
Fog,11:55,Metropolitian,Meal,11,Lunch,Cool/Rainy,North Indian
Sandstorms,23:15,Urban,Buffet,23,Late-Night,Hot/Dry,Pizza
Fog,11:25,Metropolitian,Meal,11,Lunch,Cool/Rainy,North Indian
Stormy,18:55,Metropolitian,Snack,18,Tea-Time,Cool/Rainy,Biryani
Cloudy,15:40,Urban,Buffet,15,Lunch,Cool/Rainy,North Indian
Sunny,21:20,Metropolitian,Meal,21,Dinner,Hot/Dry,Biryani
Sandstorms,22:15,Metropolitian,Buffet,22,Dinner,Hot/Dry,Biryani
Stormy,21:55,Metropolitian,Meal,21,Dinner,Cool/Rainy,Biryani
Sunny,11:55,Metropolitian,Snack,11,Lunch,Hot/Dry,North Indian
Sunny,23:20,Metropolitian,Snack,23,Late-Night,Hot/Dry,Pizza
Stormy,20:50,Urban,Drinks,20,Dinner,Cool/Rainy,Biryani
Stormy,23:35,Metropolitian,Meal,23,Late-Night,Cool/Rainy,Pizza
Windy,19:25,Metropolitian,Snack,19,Dinner,Hot/Dry,Biryani
Sunny,22:20,Urban,Meal,22,Dinner,Hot/Dry,Biryani
Sandstorms,21:40,Metropolitian,Meal,21,Dinner,Hot/Dry,Biryani
Cloudy,19:55,Metropolitian,Snack,19,Dinner,Cool/Rainy,Biryani
Sandstorms,,Metropolitian,Snack,12,Lunch,Hot/Dry,North Indian
Sandstorms,17:35,Metropolitian,Snack,17,Tea-Time,Hot/Dry,Chaat
Windy,21:25,Urban,Meal,21,Dinner,Hot/Dry,Biryani
Sandstorms,22:30,Urban,Meal,22,Dinner,Hot/Dry,Biryani
Windy,09:40,Metropolitian,Snack,9,Morning,Hot/Dry,Coffee
Cloudy,11:35,Metropolitian,Buffet,11,Lunch,Cool/Rainy,North Indian
Windy,23:20,Metropolitian,Buffet,23,Late-Night,Hot/Dry,Pizza
Sunny,09:25,Urban,Meal,9,Morning,Hot/Dry,North Indian
Cloudy,17:50,Metropolitian,Drinks,17,Tea-Time,Cool/Rainy,Chaat
Cloudy,10:25,Metropolitian,Drinks,10,Morning,Cool/Rainy,North Indian
Stormy,18:10,Metropolitian,Buffet,18,Tea-Time,Cool/Rainy,Biryani
Cloudy,21:35,Metropolitian,Snack,21,Dinner,Cool/Rainy,Biryani
Windy,20:55,Metropolitian,Meal,20,Dinner,Hot/Dry,Biryani
Fog,1,Urban,Buffet,1,Late-Night,Cool/Rainy,Pizza
Cloudy,22:45,Metropolitian,Drinks,22,Dinner,Cool/Rainy,Biryani
Sunny,,Metropolitian,Meal,12,Lunch,Hot/Dry,Chaat
Fog,17:55,Metropolitian,Snack,17,Tea-Time,Cool/Rainy,Chaat
Sunny,18:50,Urban,Buffet,18,Tea-Time,Hot/Dry,Chaat
Windy,22:40,Urban,Buffet,22,Dinner,Hot/Dry,Biryani
Fog,22:55,Metropolitian,Drinks,22,Dinner,Cool/Rainy,Biryani
Fog,08:45,Metropolitian,Drinks,8,Morning,Cool/Rainy,Coffee
Sunny,21:55,Metropolitian,Snack,21,Dinner,Hot/Dry,Biryani
Sandstorms,22:40,Urban,Snack,22,Dinner,Hot/Dry,Biryani
Fog,17:30,Urban,Drinks,17,Tea-Time,Cool/Rainy,Chaat
Sandstorms,17:55,Metropolitian,Meal,17,Tea-Time,Hot/Dry,Chaat
Windy,19:10,Metropolitian,Buffet,19,Dinner,Hot/Dry,Biryani
Stormy,12:15,Metropolitian,Drinks,12,Lunch,Cool/Rainy,North Indian
Sandstorms,20:45,Metropolitian,Meal,20,Dinner,Hot/Dry,Biryani
Cloudy,16:25,Metropolitian,Buffet,16,Tea-Time,Cool/Rainy,Chaat
Windy,16:40,Metropolitian,Drinks,16,Tea-Time,Hot/Dry,Chaat
Cloudy,11:15,Metropolitian,Buffet,11,Lunch,Cool/Rainy,North Indian
Fog,09:40,Metropolitian,Meal,9,Morning,Cool/Rainy,Coffee
Stormy,10:25,Metropolitian,Buffet,10,Morning,Cool/Rainy,North Indian
Cloudy,0.916666667,Metropolitian,Buffet,12,Lunch,Cool/Rainy,North Indian
Sandstorms,17:10,Metropolitian,Buffet,17,Tea-Time,Hot/Dry,Chaat
Sandstorms,09:30,Metropolitian,Meal,9,Morning,Hot/Dry,North Indian
Sandstorms,23:35,Urban,Buffet,23,Late-Night,Hot/Dry,Pizza
Sunny,14:10,Urban,Snack,14,Lunch,Hot/Dry,Chaat
Cloudy,0.875,Metropolitian,Snack,12,Lunch,Cool/Rainy,North Indian
Windy,23:30,Metropolitian,Drinks,23,Late-Night,Hot/Dry,Pizza
Windy,21:35,Metropolitian,Snack,21,Dinner,Hot/Dry,Biryani
Windy,23:30,Metropolitian,Meal,23,Late-Night,Hot/Dry,Pizza
Sunny,23:30,Metropolitian,Drinks,23,Late-Night,Hot/Dry,Pizza
Sandstorms,21:15,Metropolitian,Meal,21,Dinner,Hot/Dry,Biryani
Cloudy,22:25,Metropolitian,Buffet,22,Dinner,Cool/Rainy,Biryani
Sunny,,Urban,Buffet,12,Lunch,Hot/Dry,Chaat
Sunny,17:55,Metropolitian,Drinks,17,Tea-Time,Hot/Dry,Chaat
Stormy,08:45,Metropolitian,Meal,8,Morning,Cool/Rainy,North Indian
Stormy,23:20,Metropolitian,Buffet,23,Late-Night,Cool/Rainy,Pizza
Windy,17:20,Metropolitian,Drinks,17,Tea-Time,Hot/Dry,Chaat
Windy,19:30,Urban,Meal,19,Dinner,Hot/Dry,Biryani
Cloudy,09:10,Urban,Snack,9,Morning,Cool/Rainy,North Indian
Windy,17:50,Metropolitian,Snack,17,Tea-Time,Hot/Dry,Chaat
Sunny,,Metropolitian,Buffet,12,Lunch,Hot/Dry,Chaat
Cloudy,16:55,Metropolitian,Buffet,16,Tea-Time,Cool/Rainy,Chaat
Sandstorms,09:55,Urban,Drinks,9,Morning,Hot/Dry,North Indian
Windy,18:10,Metropolitian,Drinks,18,Tea-Time,Hot/Dry,Chaat
Cloudy,08:10,Urban,Buffet,8,Morning,Cool/Rainy,North Indian
Stormy,20:40,Metropolitian,Drinks,20,Dinner,Cool/Rainy,Biryani
Windy,23:55,Metropolitian,Snack,23,Late-Night,Hot/Dry,Pizza
Fog,17:35,Urban,Snack,17,Tea-Time,Cool/Rainy,Chaat
Fog,18:30,Urban,Buffet,18,Tea-Time,Cool/Rainy,Chaat
Sunny,23:45,Urban,Drinks,23,Late-Night,Hot/Dry,Pizza
Sunny,18:15,,Buffet,18,Tea-Time,Hot/Dry,Chaat
Stormy,17:35,Metropolitian,Buffet,17,Tea-Time,Cool/Rainy,Chaat
Cloudy,0.833333333,Metropolitian,Snack,12,Lunch,Cool/Rainy,North Indian
Fog,19:25,Metropolitian,Drinks,19,Dinner,Cool/Rainy,Biryani
Stormy,20:20,Metropolitian,Buffet,20,Dinner,Cool/Rainy,Biryani
Stormy,20:40,Metropolitian,Buffet,20,Dinner,Cool/Rainy,Biryani
Sandstorms,22:35,Urban,Buffet,22,Dinner,Hot/Dry,Biryani
Fog,13:55,Metropolitian,Drinks,13,Lunch,Cool/Rainy,North Indian
Windy,18:10,Metropolitian,Buffet,18,Tea-Time,Hot/Dry,Chaat
Sandstorms,20:40,,Drinks,20,Dinner,Hot/Dry,Biryani
Fog,19:30,Metropolitian,Snack,19,Dinner,Cool/Rainy,Biryani
Stormy,21:30,Metropolitian,Meal,21,Dinner,Cool/Rainy,Biryani
Sunny,,Metropolitian,Buffet,12,Lunch,Hot/Dry,Chaat
Fog,18:10,Metropolitian,Buffet,18,Tea-Time,Cool/Rainy,Chaat
Sunny,20:25,Urban,Buffet,20,Dinner,Hot/Dry,Biryani
Sunny,0.875,Metropolitian,Buffet,12,Lunch,Hot/Dry,Chaat
Fog,18:10,Metropolitian,Drinks,18,Tea-Time,Cool/Rainy,Chaat
Cloudy,,Metropolitian,Buffet,12,Lunch,Cool/Rainy,North Indian
Sandstorms,17:40,Metropolitian,Meal,17,Tea-Time,Hot/Dry,Chaat
Sandstorms,20:40,Metropolitian,Meal,20,Dinner,Hot/Dry,Biryani
Sandstorms,19:40,Metropolitian,Drinks,19,Dinner,Hot/Dry,Biryani
Stormy,23:15,Urban,Buffet,23,Late-Night,Cool/Rainy,Pizza
Sandstorms,09:50,Metropolitian,Meal,9,Morning,Hot/Dry,North Indian
Stormy,17:20,Urban,Buffet,17,Tea-Time,Cool/Rainy,Chaat
Fog,0.958333333,Metropolitian,Meal,12,Lunch,Cool/Rainy,North Indian
Stormy,16:50,Urban,Buffet,16,Tea-Time,Cool/Rainy,Chaat
Cloudy,21:20,Metropolitian,Buffet,21,Dinner,Cool/Rainy,Biryani
Stormy,22:20,Metropolitian,Meal,22,Dinner,Cool/Rainy,Biryani
Fog,21:35,Metropolitian,Buffet,21,Dinner,Cool/Rainy,Biryani
Cloudy,22:30,Urban,Meal,22,Dinner,Cool/Rainy,Biryani
Sandstorms,,Metropolitian,Drinks,12,Lunch,Hot/Dry,North Indian
Windy,18:25,Metropolitian,Meal,18,Tea-Time,Hot/Dry,Chaat
Stormy,21:30,Metropolitian,Drinks,21,Dinner,Cool/Rainy,Biryani
Cloudy,08:25,Metropolitian,Meal,8,Morning,Cool/Rainy,North Indian
Sunny,17:40,Metropolitian,Meal,17,Tea-Time,Hot/Dry,Chaat
Stormy,19:50,Metropolitian,Drinks,19,Dinner,Cool/Rainy,Biryani
Windy,23:30,Metropolitian,Drinks,23,Late-Night,Hot/Dry,Pizza
Stormy,1,Metropolitian,Snack,1,Late-Night,Cool/Rainy,Pizza
Stormy,17:25,Metropolitian,Meal,17,Tea-Time,Cool/Rainy,Chaat
Sandstorms,17:55,Metropolitian,Snack,17,Tea-Time,Hot/Dry,Chaat
Stormy,17:55,Metropolitian,Snack,17,Tea-Time,Cool/Rainy,Chaat
Fog,,Metropolitian,Drinks,12,Lunch,Cool/Rainy,North Indian
Fog,10:55,Urban,Snack,10,Morning,Cool/Rainy,Coffee
Sandstorms,18:35,Metropolitian,Buffet,18,Tea-Time,Hot/Dry,Chaat
Sunny,,Metropolitian,Meal,12,Lunch,Hot/Dry,Chaat
Fog,17:20,Metropolitian,Meal,17,Tea-Time,Cool/Rainy,Chaat
Cloudy,,Metropolitian,Snack,12,Lunch,Cool/Rainy,North Indian
Cloudy,18:35,Metropolitian,Snack,18,Tea-Time,Cool/Rainy,Biryani
Sunny,08:25,Urban,Snack,8,Morning,Hot/Dry,North Indian
Stormy,10:25,Urban,Meal,10,Morning,Cool/Rainy,North Indian
Sandstorms,22:25,Urban,Buffet,22,Dinner,Hot/Dry,Biryani
Cloudy,21:35,Metropolitian,Buffet,21,Dinner,Cool/Rainy,Biryani
Fog,20:40,Metropolitian,Buffet,20,Dinner,Cool/Rainy,Biryani
Windy,17:40,Metropolitian,Drinks,17,Tea-Time,Hot/Dry,Chaat
Windy,,Semi-Urban,Meal,12,Lunch,Hot/Dry,North Indian
Stormy,22:35,Metropolitian,Drinks,22,Dinner,Cool/Rainy,Biryani
Windy,21:20,Metropolitian,Meal,21,Dinner,Hot/Dry,Biryani
Sunny,22:25,Metropolitian,Drinks,22,Dinner,Hot/Dry,Biryani
Cloudy,21:50,Semi-Urban,Buffet,21,Dinner,Cool/Rainy,Biryani
Cloudy,08:40,Metropolitian,Drinks,8,Morning,Cool/Rainy,North Indian
Sunny,0.375,Metropolitian,Buffet,12,Lunch,Hot/Dry,Chaat
Windy,08:25,Urban,Drinks,8,Morning,Hot/Dry,Coffee
Sunny,22:55,Metropolitian,Meal,22,Dinner,Hot/Dry,Biryani
Stormy,17:30,Metropolitian,Drinks,17,Tea-Time,Cool/Rainy,Chaat
Sunny,22:50,Metropolitian,Meal,22,Dinner,Hot/Dry,Biryani
Sunny,22:25,Metropolitian,Snack,22,Dinner,Hot/Dry,Biryani
Windy,08:30,Metropolitian,Snack,8,Morning,Hot/Dry,Coffee
Windy,20:45,Metropolitian,Meal,20,Dinner,Hot/Dry,Biryani
Fog,22:30,Metropolitian,Drinks,22,Dinner,Cool/Rainy,Biryani
Fog,22:45,Metropolitian,Snack,22,Dinner,Cool/Rainy,Biryani
Fog,20:30,Metropolitian,Snack,20,Dinner,Cool/Rainy,Biryani
Stormy,23:55,Urban,Buffet,23,Late-Night,Cool/Rainy,Pizza
Cloudy,18:20,Metropolitian,Drinks,18,Tea-Time,Cool/Rainy,Biryani
Sandstorms,09:50,Urban,Drinks,9,Morning,Hot/Dry,North Indian
Fog,19:55,Metropolitian,Snack,19,Dinner,Cool/Rainy,Biryani
Sandstorms,,Metropolitian,Meal,12,Lunch,Hot/Dry,North Indian
Windy,17:25,Metropolitian,Buffet,17,Tea-Time,Hot/Dry,Chaat
Windy,18:20,Metropolitian,Buffet,18,Tea-Time,Hot/Dry,Chaat
Fog,20:30,Metropolitian,Meal,20,Dinner,Cool/Rainy,Biryani
Stormy,21:25,Metropolitian,Meal,21,Dinner,Cool/Rainy,Biryani
Sandstorms,14:40,Metropolitian,Meal,14,Lunch,Hot/Dry,North Indian
Fog,17:35,Metropolitian,Meal,17,Tea-Time,Cool/Rainy,Chaat
Cloudy,21:45,Urban,Buffet,21,Dinner,Cool/Rainy,Biryani
Windy,0.416666667,Metropolitian,Snack,12,Lunch,Hot/Dry,North Indian
Sandstorms,12:10,Metropolitian,Buffet,12,Lunch,Hot/Dry,North Indian
Fog,23:30,Metropolitian,Meal,23,Late-Night,Cool/Rainy,Pizza
Cloudy,17:30,Urban,Buffet,17,Tea-Time,Cool/Rainy,Chaat
Stormy,19:45,Metropolitian,Drinks,19,Dinner,Cool/Rainy,Biryani
Sunny,,Metropolitian,Meal,12,Lunch,Hot/Dry,Chaat
Sandstorms,14:15,Metropolitian,Snack,14,Lunch,Hot/Dry,North Indian
Cloudy,23:35,Metropolitian,Buffet,23,Late-Night,Cool/Rainy,Pizza
Stormy,14:40,Urban,Meal,14,Lunch,Cool/Rainy,North Indian
Stormy,19:10,Metropolitian,Drinks,19,Dinner,Cool/Rainy,Biryani
Windy,17:55,Metropolitian,Buffet,17,Tea-Time,Hot/Dry,Chaat
Stormy,09:25,Metropolitian,Drinks,9,Morning,Cool/Rainy,North Indian
Stormy,21:25,Urban,Buffet,21,Dinner,Cool/Rainy,Biryani
Sandstorms,21:10,Metropolitian,Meal,21,Dinner,Hot/Dry,Biryani
Windy,11:25,Metropolitian,Drinks,11,Lunch,Hot/Dry,North Indian
Cloudy,19:35,Metropolitian,Meal,19,Dinner,Cool/Rainy,Biryani
Windy,0.708333333,Metropolitian,Drinks,12,Lunch,Hot/Dry,North Indian
Stormy,21:35,Urban,Meal,21,Dinner,Cool/Rainy,Biryani
Fog,19:40,Metropolitian,Drinks,19,Dinner,Cool/Rainy,Biryani
Fog,0.375,,Buffet,12,Lunch,Cool/Rainy,North Indian
Sunny,0.916666667,Metropolitian,Meal,12,Lunch,Hot/Dry,Chaat
Sandstorms,08:25,Metropolitian,Meal,8,Morning,Hot/Dry,North Indian
Sandstorms,22:30,Urban,Buffet,22,Dinner,Hot/Dry,Biryani
Cloudy,23:30,Metropolitian,Drinks,23,Late-Night,Cool/Rainy,Pizza
Cloudy,21:20,Metropolitian,Snack,21,Dinner,Cool/Rainy,Biryani
Stormy,17:20,Metropolitian,Buffet,17,Tea-Time,Cool/Rainy,Chaat
Fog,14:40,Metropolitian,Snack,14,Lunch,Cool/Rainy,North Indian
Windy,23:40,Metropolitian,Meal,23,Late-Night,Hot/Dry,Pizza
Windy,08:35,Metropolitian,Meal,8,Morning,Hot/Dry,Coffee
Windy,18:40,Metropolitian,Buffet,18,Tea-Time,Hot/Dry,Chaat
Windy,23:25,Urban,Drinks,23,Late-Night,Hot/Dry,Pizza
Sandstorms,11:15,Metropolitian,Buffet,11,Lunch,Hot/Dry,North Indian
Sunny,18:30,Urban,Drinks,18,Tea-Time,Hot/Dry,Chaat
Cloudy,09:50,Metropolitian,Snack,9,Morning,Cool/Rainy,North Indian
Sandstorms,20:50,Urban,Meal,20,Dinner,Hot/Dry,Biryani
Windy,12:40,Metropolitian,Buffet,12,Lunch,Hot/Dry,North Indian
Cloudy,12:50,Metropolitian,Buffet,12,Lunch,Cool/Rainy,North Indian
Windy,22:25,Metropolitian,Meal,22,Dinner,Hot/Dry,Biryani
Stormy,20:30,Metropolitian,Meal,20,Dinner,Cool/Rainy,Biryani
Cloudy,0.75,Metropolitian,Snack,12,Lunch,Cool/Rainy,North Indian
Sunny,13:25,Urban,Buffet,13,Lunch,Hot/Dry,Chaat
Cloudy,22:20,Metropolitian,Buffet,22,Dinner,Cool/Rainy,Biryani
Cloudy,22:10,Metropolitian,Meal,22,Dinner,Cool/Rainy,Biryani
Sandstorms,18:15,Metropolitian,Drinks,18,Tea-Time,Hot/Dry,Chaat
Stormy,22:25,Urban,Drinks,22,Dinner,Cool/Rainy,Biryani
Fog,17:15,Urban,Buffet,17,Tea-Time,Cool/Rainy,Chaat
Stormy,21:35,Metropolitian,Meal,21,Dinner,Cool/Rainy,Biryani
Stormy,,Urban,Buffet,12,Lunch,Cool/Rainy,North Indian
Fog,21:55,Metropolitian,Snack,21,Dinner,Cool/Rainy,Biryani
Cloudy,14:10,Metropolitian,Snack,14,Lunch,Cool/Rainy,North Indian
Windy,21:50,Metropolitian,Snack,21,Dinner,Hot/Dry,Biryani
Cloudy,,Metropolitian,Buffet,12,Lunch,Cool/Rainy,North Indian
Sandstorms,22:15,Metropolitian,Drinks,22,Dinner,Hot/Dry,Biryani
Sandstorms,08:20,Urban,Meal,8,Morning,Hot/Dry,North Indian
Windy,22:25,Urban,Meal,22,Dinner,Hot/Dry,Biryani
Sunny,0.416666667,Urban,Meal,12,Lunch,Hot/Dry,Chaat
Fog,23:25,Urban,Snack,23,Late-Night,Cool/Rainy,Pizza
Cloudy,11:35,Metropolitian,Drinks,11,Lunch,Cool/Rainy,North Indian
Stormy,08:50,Metropolitian,Drinks,8,Morning,Cool/Rainy,North Indian
Sandstorms,23:10,Metropolitian,Drinks,23,Late-Night,Hot/Dry,Pizza
Fog,18:10,Metropolitian,Buffet,18,Tea-Time,Cool/Rainy,Chaat
Sandstorms,21:15,Metropolitian,Meal,21,Dinner,Hot/Dry,Biryani
Cloudy,0.625,Metropolitian,Drinks,12,Lunch,Cool/Rainy,North Indian
Sandstorms,12:20,Metropolitian,Drinks,12,Lunch,Hot/Dry,North Indian
Stormy,09:15,Urban,Buffet,9,Morning,Cool/Rainy,North Indian
Fog,09:10,Urban,Drinks,9,Morning,Cool/Rainy,Coffee
Sunny,20:45,Metropolitian,Drinks,20,Dinner,Hot/Dry,Biryani
Sunny,,Metropolitian,Snack,12,Lunch,Hot/Dry,Chaat
Fog,0.833333333,Urban,Buffet,12,Lunch,Cool/Rainy,North Indian
Fog,0.583333333,Metropolitian,Meal,12,Lunch,Cool/Rainy,North Indian
Stormy,0.375,Metropolitian,Snack,12,Lunch,Cool/Rainy,North Indian
Windy,19:10,Urban,Buffet,19,Dinner,Hot/Dry,Biryani
Cloudy,22:40,Metropolitian,Drinks,22,Dinner,Cool/Rainy,Biryani
Stormy,19:20,Metropolitian,Snack,19,Dinner,Cool/Rainy,Biryani
Cloudy,19:35,Metropolitian,Buffet,19,Dinner,Cool/Rainy,Biryani
Windy,09:10,Metropolitian,Meal,9,Morning,Hot/Dry,Coffee
Cloudy,23:35,Metropolitian,Meal,23,Late-Night,Cool/Rainy,Pizza
Sunny,10:10,Metropolitian,Snack,10,Morning,Hot/Dry,North Indian
Sunny,20:55,Metropolitian,Drinks,20,Dinner,Hot/Dry,Biryani
Stormy,17:30,Metropolitian,Buffet,17,Tea-Time,Cool/Rainy,Chaat
Windy,21:35,Urban,Meal,21,Dinner,Hot/Dry,Biryani
Sunny,12:40,Metropolitian,Snack,12,Lunch,Hot/Dry,Chaat
Windy,09:40,Metropolitian,Snack,9,Morning,Hot/Dry,Coffee
Sandstorms,18:15,Urban,Buffet,18,Tea-Time,Hot/Dry,Chaat
Stormy,20:15,Metropolitian,Drinks,20,Dinner,Cool/Rainy,Biryani
Cloudy,08:40,Urban,Meal,8,Morning,Cool/Rainy,North Indian
Windy,22:20,Metropolitian,Drinks,22,Dinner,Hot/Dry,Biryani
Fog,11:40,Metropolitian,Drinks,11,Lunch,Cool/Rainy,North Indian
Sandstorms,21:55,Urban,Buffet,21,Dinner,Hot/Dry,Biryani
Fog,15:40,Metropolitian,Drinks,15,Lunch,Cool/Rainy,North Indian
Windy,17:55,Metropolitian,Meal,17,Tea-Time,Hot/Dry,Chaat
Cloudy,18:10,Urban,Drinks,18,Tea-Time,Cool/Rainy,Biryani
Fog,0.791666667,Urban,Snack,12,Lunch,Cool/Rainy,North Indian
Fog,22:10,Metropolitian,Drinks,22,Dinner,Cool/Rainy,Biryani
Sandstorms,08:45,Metropolitian,Meal,8,Morning,Hot/Dry,North Indian
Windy,22:15,Metropolitian,Buffet,22,Dinner,Hot/Dry,Biryani
Sandstorms,0.916666667,Urban,Meal,12,Lunch,Hot/Dry,North Indian
Sandstorms,17:30,Metropolitian,Snack,17,Tea-Time,Hot/Dry,Chaat
Stormy,23:45,Metropolitian,Snack,23,Late-Night,Cool/Rainy,Pizza
Sandstorms,18:40,Metropolitian,Snack,18,Tea-Time,Hot/Dry,Chaat
Fog,22:20,Metropolitian,Buffet,22,Dinner,Cool/Rainy,Biryani
Fog,14:10,Metropolitian,Buffet,14,Lunch,Cool/Rainy,North Indian
Stormy,11:40,Metropolitian,Drinks,11,Lunch,Cool/Rainy,North Indian
Fog,14:45,Urban,Snack,14,Lunch,Cool/Rainy,North Indian
Stormy,21:30,Metropolitian,Snack,21,Dinner,Cool/Rainy,Biryani
Windy,20:45,Metropolitian,Meal,20,Dinner,Hot/Dry,Biryani
Stormy,23:55,Metropolitian,Snack,23,Late-Night,Cool/Rainy,Pizza
Cloudy,0.75,Metropolitian,Buffet,12,Lunch,Cool/Rainy,North Indian
Sandstorms,20:40,,Meal,20,Dinner,Hot/Dry,Biryani
Fog,18:45,Metropolitian,Drinks,18,Tea-Time,Cool/Rainy,Chaat
Sunny,,,Drinks,12,Lunch,Hot/Dry,Chaat
Windy,23:50,Urban,Snack,23,Late-Night,Hot/Dry,Pizza
Windy,0.875,Metropolitian,Meal,12,Lunch,Hot/Dry,North Indian
Fog,0.833333333,Metropolitian,Meal,12,Lunch,Cool/Rainy,North Indian
Sandstorms,16:35,Metropolitian,Snack,16,Tea-Time,Hot/Dry,Chaat
Stormy,11:55,Metropolitian,Meal,11,Lunch,Cool/Rainy,North Indian
Sunny,22:55,Metropolitian,Snack,22,Dinner,Hot/Dry,Biryani
Sandstorms,10:45,Metropolitian,Drinks,10,Morning,Hot/Dry,North Indian
Cloudy,21:20,Urban,Meal,21,Dinner,Cool/Rainy,Biryani
Sunny,09:25,Urban,Meal,9,Morning,Hot/Dry,North Indian
Sunny,23:20,Urban,Meal,23,Late-Night,Hot/Dry,Pizza
Sunny,13:55,Metropolitian,Meal,13,Lunch,Hot/Dry,Chaat
Windy,18:40,Metropolitian,Meal,18,Tea-Time,Hot/Dry,Chaat
Sunny,17:55,Metropolitian,Meal,17,Tea-Time,Hot/Dry,Chaat
Cloudy,14:40,Urban,Drinks,14,Lunch,Cool/Rainy,North Indian
Cloudy,08:10,Metropolitian,Drinks,8,Morning,Cool/Rainy,North Indian
Sunny,20:10,Metropolitian,Buffet,20,Dinner,Hot/Dry,Biryani
Cloudy,19:35,Metropolitian,Meal,19,Dinner,Cool/Rainy,Biryani
Stormy,17:55,Metropolitian,Snack,17,Tea-Time,Cool/Rainy,Chaat
Stormy,20:10,Metropolitian,Drinks,20,Dinner,Cool/Rainy,Biryani
